judul_berita;waktu_berita_detail;label
Ini Batas Harga Rumah di Jabodetabek yang Bisa Dibeli dengan Gaji Rp 5 Juta;14/04/2025;1
Performa MG Cyberster, Akselerasi 0-100 Kpj cuma 3,5 Detik;14/04/2025;1
PNS Mendominasi Kouta Calhaj Karanganyar Tahun Ini, Kok Bisa?;14/04/2025;1
40 Ulama Tasikmalaya Dipanggil Polisi, Dana Hibah Pemkab Dipersoalkan;14/04/2025;1
Kisah Pilu di Demak: Anak Diperkosa Ayah Tiri sejak SD, Melahirkan Saat SMP;14/04/2025;1
Sekar Arum Widara Mengaku Dapat Uang Palsu dari Temannya;14/04/2025;1
Menteri Wihaji Sebut Kehadiran Ayah Bisa Cegah Generasi Stroberi atau Generasi Hello Kitty;14/04/2025;1
Sopir dan Penumpang Tewas, Polisi Tutup Kasus Kecelakaan Maut BRV di Tol Pekalongan;14/04/2025;1
Gubernur Jambi Sebut Pemprov Siap Tangani Ganti Rugi Lahan untuk Proyek Pengendali Banjir;14/04/2025;1
Banyak Hakim Terima Suap, Gaji Naik Dinilai Tak Jamin Bebas dari Sogokan;14/04/2025;1
Negosiasi Tarif Trump, Airlangga: Sore Ini Saya dan Pak Luhut Akan Bicara dengan Mendag AS;14/04/2025;1
8 Tanda Liver Mulai Bermasalah yang Harus Diwaspadai, Apa Saja?;14/04/2025;1
4 Kali Besi JPO di Grogol Petamburan Dicuri, Aksi Pelaku Sempat Tepergok;14/04/2025;1
Indonesia di Panggung Timur Tengah: Geopolitik dalam Konfigurasi Baru;14/04/2025;1
Recall Toyota Alphard, Bagaimana Dampaknya jika Tidak Diperbaiki?;14/04/2025;1
Atasi Kekurangan Ruang Kelas, Unsika Gunakan Kelas Kabin Mulai Hari Ini;14/04/2025;1
Pramono Anung: Tak Boleh Lagi Ada Titipan di Direksi Bank DKI;14/04/2025;1
Modal Rp 25 Juta, Bikin Tampilan Denza D9 Lebih Premium;14/04/2025;1
Pria Tewas di Kampung Ambon, Ditemukan dalam Posisi Duduk;14/04/2025;1
Sekar Arum Widara Diduga Belanja Pakai Uang Palsu dengan Suami Sirinya;14/04/2025;1
Rumahnya Digeledah Terkait Kasus Dana Hibah, La Nyalla: Saya Bukan Penerima Dana;14/04/2025;1
PPKB UI 2025, Catat Jadwal dan Syarat Lengkapnya;14/04/2025;1
Bupati Bengkulu Tengah: Perbaiki Seluruh Sekolah Tahun Ini, Berutang atau Bupati dan Wakil Tak Terima Gaji;14/04/2025;1
Negosiasi Tarif Trump, Airlangga: Pokoknya, Targetnya Turun!;14/04/2025;1
Apple Maps Kini Bisa Digunakan di Android, tapi Setengah Hati;14/04/2025;1
Prihatin Hakim Terlibat Suap, Komisi III: Lembaga Hukum Bermasalah Ancam Perekonomian;14/04/2025;1
Awal Mula Perpecahan Yakuza Jepang, Kini Ingin Akhiri Pertikaian;14/04/2025;1
Ayah Tiri di Demak Memerkosa Anak Puluhan Kali Sejak SD, Berdalih karena Mabuk;14/04/2025;1
9 Trik Bikin Ruang Penyimpanan iPhone Lebih Bersih Tanpa Hapus Foto dan Video;14/04/2025;1
Cegah Anak Terjebak Konflik Loyalitas Usai Perceraian, Jangan Paksa Memilih Ayah atau Ibu;14/04/2025;1
Jam Buka dan Harga Tiket Masuk Jember Mini Zoo, Bisa Lihat Atraksi Kucing;14/04/2025;1
Dukungan Indra Sjafri untuk Nova Arianto Jelang Laga Krusial Timnas U17;14/04/2025;1
Pemkot Palangka Raya Hapus Denda PBB hingga Juni 2025, Begini Ketentuannya;14/04/2025;1
Kronologi Penangkapan Pengedar Sabu 192 Kg: Dikejar hingga Mobil Tabrak Truk;14/04/2025;1
Resep Cilok Empuk Tanpa Daging, Ekonomis Pakai Kanji;14/04/2025;1
Di Mana La Nyalla Saat KPK Geledah Rumahnya? Ini Jawaban Pihak Keluarga;14/04/2025;1
Pemprov Bengkulu Ultimatum Perusahaan Sawit soal Harga TBS: Wajib Rp 3.143 Per Kg, jika Tidak Disanksi;14/04/2025;1
PGN Menang Hak Khusus Jaringan Distribusi Gas Bumi di Batam;14/04/2025;1
Apakah AC Perlu Ditambah Freon Setiap Bulan? Ini Jawaban Pakar;14/04/2025;1
Belanda Beri Pinjaman Lunak Rp 5,7 Triliun, Ada untuk Giant Sea Wall;14/04/2025;1
Perut Anak Membesar dan Tak Bisa BAB, Dokter Temukan Usus Penuh Cacing;14/04/2025;1
"""Matahari Buatan"" China Pecahkan Rekor, Suhu Menyala 100 Juta Derajat Celsius";14/04/2025;1
"Apa Itu ""Compatibility Device Check"" saat Tes Online Rekrutmen BUMN 2025?";14/04/2025;1
Katy Perry Siap Meluncur ke Luar Angkasa: Saya Sangat Bersemangat!;14/04/2025;1
Superposisi Kuantum, Ketika Partikel Bisa Berada di Dua Tempat Sekaligus;14/04/2025;1
KemenPPPA Minta Dokter PPDS Pemerkosa di RSHS Bandung Dihukum Berat;14/04/2025;1
Seorang Pria Ditemukan Tewas di Kampung Ambon;14/04/2025;1
Wawalkot Depok Khawatir Banyak Pembangunan Perumahan Ilegal: Kita Scanning Menyeluruh;14/04/2025;1
Komisi V DPR Soroti Lahan dan Anggaran Kolam Retensi dalam Persoalan Banjir di Jambi;14/04/2025;1
Kerusakan Motor Massal Imbas BBM Oplosan: Pemkot Beri Bantuan, Ini Syarat dan Cara Mengajukannya;14/04/2025;1
UU Perampasan Aset Jauh dari Angan, Aparat Diminta Maksimalkan UU TPPU;14/04/2025;1
KPK Geledah Rumah La Nyalla 2 Jam, Keluarga Klaim Tidak Ada Barang yang Disita;14/04/2025;1
WNA AS yang Ngamuk di Pecatu Positif Narkoba, Lunasi Uang Damai dan Dideportasi Malam Ini;14/04/2025;1
Melihat Bank Sampah Induk Gesit di Jaksel yang Berdayakan Kaum Ibu;14/04/2025;1
Kodam Mulawarman Siapkan 600 Personel Pasukan Reaksi Cepat Tanggulangi Bencana;14/04/2025;1
Hindari Ekspektasi Berlebihan, Sekolah Cikal Bandung Ajak Orangtua Sepakati Tujuan Pendidikan Anak;14/04/2025;1
"Indonesia Dapat Giliran Pertama Negosiasi, Siap ""Rayu"" AS dengan Tawaran Dagang Jumbo";14/04/2025;1
Eks Gubernur Bengkulu Rohidin Mersyah Resmi Ditahan di Rutan Malabero;14/04/2025;1
Fakta di Balik Kecelakaan Tol Pekalongan: Obat Penenang dan Dugaan Rokok Ilegal;14/04/2025;1
Stok Darah RSCM Menipis Usai Libur Panjang, Masyarakat Diimbau Donor;14/04/2025;1
Kliring Berjangka Indonesia Perkuat Stabilitas Pasar Berjangka Hadapi Risiko Perang Dagang;14/04/2025;1
Tinggal Sebatang Kara, Kakek di Buleleng Ditemukan Tewas Membusuk;14/04/2025;1
DPR Bahas Omnibus Law UU tentang Pendidikan;14/04/2025;1
Salah Satu Begal Polisi di Bekasi Ternyata Residivis;14/04/2025;1
Rumahnya Digeledah KPK, La Nyalla: Saya Tidak Tahu, Tidak Berhubungan dengan Kusnadi;14/04/2025;1
Ada Restoran Gelapkan Pajak, Wali Kota Sukabumi: Tak Akan Berikan Namanya, Perlu Saya Lindungi;14/04/2025;1
Soal Rencana Relaksasi TKDN, Gapensi Ingatkan Industri Dalam Negeri Bisa Kalah Saing;14/04/2025;1
PDIP Resmi Usung Aulia-Rendi untuk PSU Kutai Kartanegara 2025;14/04/2025;1
Saksi Kasus Dokter Residen Perkosa Keluarga Pasien RSHS Jadi 17 Orang;14/04/2025;1
Kasus Kematian Ibu Hamil, 2 Dokter Anestesi Kembali Bertugas di RSUD Maumere;14/04/2025;1
Soal Ijazah Jokowi, Tidak Hanya Jokowi yang Digugat di PN Kota Solo;14/04/2025;1
Jalur Tengkorak Menuju Kawah Ijen Banyuwangi Bakal Dipasangi Jaring Pengaman;14/04/2025;1
Survei: 91,2 Persen Pemudik Puas dengan Rekayasa Lalu Lintas Mudik Lebaran;14/04/2025;1
"MA Akan Terapkan Sistem Robotik, Penunjukan Hakim Diklaim Tak Bisa ""Dipesan"" Lagi";14/04/2025;1
Veronica Tan Sebut Ruangan Tempat Pelecehan Seksual di RSHS Masih Berantakan;14/04/2025;1
Prediksi Media Vietnam: Korea Utara Unggul Atas Timnas U17 Indonesia;14/04/2025;1
Lewat SE, Dedi Mulyadi Minta Lurah hingga Bupati/Wali Kota Tertibkan Pungutan dan Sumbangan di Jalan Raya;14/04/2025;1
Usai Viral, Besi JPO di Grogol Petamburan Kini Sudah Diperbaiki;14/04/2025;1
RS Al Ahli Gaza Hancur Dihantam Rudal, Israel Klaim Itu Markas Hamas;14/04/2025;1
INFOGRAFIK: Video Warga Menanam Padi di Jalanan Rusak Dibuat Menggunakan AI;14/04/2025;1
Dipersulit Akses Layanan Pemutihan Pajak di Jawa Tengah? Ini Solusinya;14/04/2025;1
Mekanisme Performing Rights Dipersoalkan Penyanyi, Ahmad Dhani: Mereka Tidak Peduli Keterlantaran Pencipta Lagu;14/04/2025;1
Wali Kota Banda Aceh Larang Keras ASN Merokok di Kantor;14/04/2025;1
10 Makanan Penyebab Sering Kentut, Makan pada Waktu yang Tepat;14/04/2025;1
Hindari Macet, Masih Ada Pekerjaan Konstruksi di Jakarta Usai Lebaran;14/04/2025;1
Bareskrim Bekuk Pengedar 192 Kg Sabu di Aceh, Terafiliasi Jaringan Internasional;14/04/2025;1
Beli Emas Batangan di Mana? Berikut Lokasi Penjualan Emas Resmi;14/04/2025;1
Rano Karno Harap BKOW Jakarta Terus Aktif Pemberdayakan Perempuan;14/04/2025;1
Gagal via JMO, Bisakah Klaim JHT BPJS Ketenagakerjaan di Kantor Cabang Terdekat?;14/04/2025;1
Diduga Terlibat Kasus Dana Hibah Jatim, Rumah Abdul Halim Iskandar Digeledah KPK;14/04/2025;1
Demi Angka Investasi, Bupati Pasuruan Dorong Polisi Tindak Premanisme;14/04/2025;1
Pramono Bakal Bangun TOD Blok M dan Bundaran HI Pakai Dana KLB, Bukan APBD;14/04/2025;1
Vadel Badjideh Sudah Sebulan Ditahan, Berkas Belum P21;14/04/2025;1
Ponorogo Moratorium Izin Ritel Modern agar Perekonomian Masyarakat Kecil Tumbuh;14/04/2025;1
Sukses Terselenggara, Ini Para Juara Pertamina Mandalika Racing Series 2025 Putaran Pertama;14/04/2025;1
"KY Terjunkan Tim Dalami Kasus Dugaan Suap Perkara CPO yang Seret 4 ""Wakil Tuhan""";14/04/2025;1
Soal Video Polantas Diduga Aniaya Warga, Kasat Lantas Polresta Kupang Minta Maaf;14/04/2025;1
Dorong Pelaporan, UE Sederhanakan Aturan Keberlanjutan;14/04/2025;1
Apa Kaitan antara Penderita Diabetes dan Buah Mangga?;14/04/2025;1
IHSG Hari Ini Ditutup Naik 1,70 Persen, Kurs Rupiah Menguat Tipis;14/04/2025;1
Daftar Kosakata Bahasa Jawa yang Sering Digunakan;14/04/2025;1
Timnas U17 Indonesia vs Korea Utara, Ujian Mentalitas dan Militansi;14/04/2025;1
Imbas Trump Melunak, Rupiah Menguat Tipis ke Rp 16.787 Per Dollar AS;14/04/2025;1
Mensos Tunggu Arahan Presiden soal Rencana Evakuasi Warga Gaza;14/04/2025;1
Kontrak Pedagang dan Juru Parkir Abu Bakar Ali Diperpanjang, Lokasi Relokasi Belum Jelas;14/04/2025;1
Marak Kejadian Ular Masuk Rumah, Berikut Cara Jitu Cegah Piton Bersarang;14/04/2025;1
Ketua BPK Temui Panglima TNI, Apa yang Dibahas?;14/04/2025;1
1 Dollar AS Berapa Rupiah? Kabar Baik, Nilai Tukar Hari Ini 14 April 2025 Menguat;14/04/2025;1
Penahanan Ijazah oleh Perusahaan: Praktik Salah yang Terus Dibiarkan;14/04/2025;1
Pencarian Wisatawan yang Hilang di Pantai Bambang Lumajang Dihentikan, 1 Orang Belum Ketemu;14/04/2025;1
Buku Dongeng Don dalam Film Jumbo Bakal Dirilis Versi Fisiknya;14/04/2025;1
Ketahui Efek Samping Minum Paracetamol Berlebihan, Apa Saja?;14/04/2025;1
Meriahnya Ultah Kucing di Banyuwangi, Habiskan Biaya Rp 50 Juta;14/04/2025;1
BMKG Minta 13 Wilayah di Sumsel Waspada Banjir dan Longsor akibat Hujan Lebat;14/04/2025;1
8 Manfaat Vitamin B1 untuk Kesehatan: Dari Energi hingga Jantung Sehat;14/04/2025;1
BPKH Limited Teken Kontrak Layanan Konsumsi Haji di Jeddah;14/04/2025;1
Kasus Korupsi Perumahan Rakyat, Kejari Sumenep Panggil 3 Kades Lain;14/04/2025;1
Dody Sebut China-Korsel Tertarik Investasi Giant Sea Wall;14/04/2025;1
Kasus CPO, 3 Hakim Membagi Uang Suap Berupa Dolar AS di Pasar Baru;14/04/2025;1
Harga City Car Bekas per April 2025 mulai Rp 42 Jutaan;14/04/2025;1
Tips Aman Investasi Emas Batangan, Jangan Asal FOMO;14/04/2025;1
Jateng Siapkan 16.000 Rumah Subsidi, Prioritaskan Warga dengan Gaji di Bawah Rp 8 Juta;14/04/2025;1
Dibandingkan Wacana Kontroversial Trump, Evakuasi Gaza ala Prabowo Menuai Sorotan Ulama;14/04/2025;1
Produser Pastikan Akan Ada Pengembangan IP Film Animasi Jumbo;14/04/2025;1
Ancam Cabut SIP 2 Dokter Anestesi, Gubernur NTT Akui Dapat Informasi Salah;14/04/2025;1
Prabowo Beri 6 Instruksi Percepatan Pembentukan Kopdes Merah Putih;14/04/2025;1
WNA Amerika Mengamuk dan Rusak Klinik di Bali Ternyata Positif Narkoba;14/04/2025;1
Pemkot Bandung Andalkan CCTV Awasi Pembuang Sampah Sembarangan;14/04/2025;1
Cadangan Devisa RI Sentuh Rekor Tertiggi Sepanjang Masa, BI: Di Atas Standar Kecukupan Internasional;14/04/2025;1
Perancis Bakal Akui Negara Palestina, MUI: Masyarakat Mereka Sudah Muak dengan Amerika;14/04/2025;1
4 Kelebihan Dikembalikannya Jurusan IPA, IPS, dan Bahasa;14/04/2025;1
Sifat-sifat Fungsi: Injektif, Surjektif, dan Bijektif;14/04/2025;1
Pemkot Depok Akan Tindak Tegas Pembangunan Perumahan Ilegal;14/04/2025;1
Ada Kendala Transfer Tunjangan ke Rekening Guru, Apa Penyebabnya?;14/04/2025;1
20 Pendaki Ilegal Gunung Merapi Menangis Saat Petugas Hubungi Orangtua;14/04/2025;1
Nekat Mendaki Merapi yang Masih Ditutup, 20 Pendaki Ditangkap dan Pasti Akan Disanksi;14/04/2025;1
Misteri 7 Menit Mobil Bermuatan Rokok Ilegal Setop di Rest Area, Lawan Arus dan Tabrak Bus Bonek;14/04/2025;1
Resep Peyek Kacang Daun Jeruk, Renyah Tanpa Banyak Minyak;14/04/2025;1
Wanita Dihipnotis di Pasar Klender, Perhiasan Senilai Rp 15 Juta Raib;14/04/2025;1
Bolehkah Puasa Syawal Digabung dengan Senin Kamis? Ini Penjelasannya!;14/04/2025;1
BMKG Sebut Musim Kemarau 2025 Lebih Pendek, Apa Penyebabnya?;14/04/2025;1
Palestina Kecam Netanyahu yang Kritik Presiden Perancis Macron;14/04/2025;1
ASEAN Tertinggal, Cuma 23 Persen Listrik dari Energi Terbarukan;14/04/2025;1
Penyebab Tekanan Darah Susah Turun;14/04/2025;1
Sejumlah Bank Catat Lonjakan Transaksi QRIS Saat Ramadhan dan Lebaran;14/04/2025;1
Kongres PDI-P Mundur, Megawati Urung Jadi Ketum 2025-2030;14/04/2025;1
Hakim Terseret Suap, Ketua DPR Minta Lembaga Peradilan Dievaluasi;14/04/2025;1
Rela Antre Sejak Subuh, Emi Gagal Dapat Emas di Butik Antam Pulogadung;14/04/2025;1
"Tanggapan Gubernur NTT soal Hotel ""Caplok"" Pantai di Labuan Bajo";14/04/2025;1
Veronica Tan: Pasien Berhak Menolak Penanganan Tenaga Medis yang Ancam Keselamatan;14/04/2025;1
Rusia Janji Hapus Sebagian Besar Hambatan Perdagangan untuk Indonesia;14/04/2025;1
Viral, Video Pendaki Tersesat di Gunung Ungaran, Singgung soal Akar Nimang;14/04/2025;1
"""Jangan Coba-coba Mempertaruhkan Nyawa di Merapi""";14/04/2025;1
Irjen Akhmad Wiyagus Resmi Dilantik Sebagai Astamaops Kapolri;14/04/2025;1
Musim Kemarau Tiba, Ini 5 Minuman yang Ampuh Cegah Dehidrasi;14/04/2025;1
Digeledah KPK, Rumah La Nyalla Dijaga Anggota Ormas;14/04/2025;1
72 Istri Gugat Cerai Suami di Lhokseumawe, Mayoritas karena KDRT dan Perselisihan;14/04/2025;1
Jadi Kapolda Jabar, Total Harta Kekayaan Rudi Setiawan Rp 5,4 M;14/04/2025;1
Pendaki Asal Bojonegoro Jatuh Terpeleset di Jalur Leter E Gunung Rinjani;14/04/2025;1
World Quantum Day: Menyelami Dunia Fisika Kuantum dalam Kehidupan Sehari-hari;14/04/2025;1
Motor Ditabrak Truk Saat Berhenti, Gilang Gombloh: Puji Tuhan, Aman;14/04/2025;1
Emisi Industri Bahan Bakar Fosil Picu Kenaikan Signifikan Permukaan Laut;14/04/2025;1
Bikin Rugi, Nelayan Muara Angke Desak KKP Cabut Zona Penangkapan Ikan;14/04/2025;1
Terungkap, Ini Penyebab Mobil BRV Lawan Arah di Tol Pekalongan hingga Tabrak Bus Rombongan Bonek;14/04/2025;1
Polisi: Bayi di Mobil yang Menabrak Tiang Listrik di Karawang Meninggal di RS;14/04/2025;1
Kisah Tiga Mahasiswa Penyandang Autisme Kuliah di UGM;14/04/2025;1
Profil Irjen Rudi Setiawan, Deputi KPK yang Jadi Kapolda Jawa Barat;14/04/2025;1
Kali Ini, Sultan Panggil Kepala Daerah Sleman dan Bantul ke Kantornya, Apa yang Dibahas?;14/04/2025;1
Kata Wamenperin Rusia soal Kebijakan Tarif Trump untuk Indonesia;14/04/2025;1
Singgung Persoalan Konser, Ahmad Dhani: Penyanyi Seenaknya Tentukan Fee, tapi Royalti Komposer Diatur Pemerintah;14/04/2025;1
Edarkan Uang Palsu, Sekar Arum Terancam Hukuman 15 Tahun Penjara;14/04/2025;1
Pemkot Surabaya Dampingi Korban Penahanan Ijazah Saat Lapor ke Polisi;14/04/2025;1
Armuji: Konflik Pribadi dengan Jan Hwa Diana Selesai, tapi Kasus Ijazah Karyawan Berbeda;14/04/2025;1
Rusak Tata Kelola, Perhimpunan Ahli Pertambangan Minta Pemerintah Tertibkan Tambang Ilegal di Daerah;14/04/2025;1
Rayakan Ulang Tahun ke-24, Abidzar Al Ghifari Dapat Kejutan Mobil dari Umi Pipik;14/04/2025;1
"China Minta AS Batalkan Seluruh Tarif dan ""Perbaiki Kesalahan""";14/04/2025;1
Terduga Pelaku Arisan Bodong di Bekasi Menghilang, Puluhan Korban Lapor Polisi;14/04/2025;1
Di Hadapan Pejabat Sulteng, Bima Arya: Pahami Jalan Pikiran Presiden;14/04/2025;1
Profil Wakil Kepala BIN Saat Ini, Komjen Imam Sugianto;14/04/2025;1
Profil Sekar Arum Widara, Mantan Artis yang Terjerat Pengedaran Uang Palsu Rp223 Juta;14/04/2025;1
Bertemu Konjen China, Bobby Jajaki Kerja Sama Manufaktur;14/04/2025;1
"Cegah ""Kasus Pesanan"", MA Akan Gunakan Sistem Robotik Tunjuk Hakim yang Bertugas";14/04/2025;1
4 Cara agar Kulkas Tua Hemat Listrik dan Tetap Dingin Maksimal;14/04/2025;1
Cek Harga Sedan Bekas Usai Lebaran, Honda City mulai Rp 43 Juta;14/04/2025;1
DPRD Kota Sukabumi Minta Wali Kota Ayep Zaki Minta Maaf soal Dugaan Penggelapan Pajak;14/04/2025;1
Rotasi Polri, Komjen Imam Sugianto Menjadi Wakil Kepala BIN;14/04/2025;1
Mei Ini, Mendagri Tito Akan Terbitkan SE Perubahan APBD untuk Kopdes Merah Putih;14/04/2025;1
147 Sekolah Rakyat Baru Akan Dibangun, Pakai Teknologi Tahan Gempa;14/04/2025;1
4 Aktivitas Seru di Alun-alun Kidul Solo Setelah Revitalisasi, Bisa Kasih Makan Kebo Bule;14/04/2025;1
Air Galon Terpapar Sinar Matahari Langsung, Apakah Aman Dikonsumsi?;14/04/2025;1
[HOAKS] Tautan Pendaftaran Relawan Makan Bergizi Gratis April 2025;14/04/2025;1
"Thailand Rayakan Tahun Baru Tradisional ""Songkran"" dengan Perang Air";14/04/2025;1
Apa Itu Gigitan Tungau Kasur? Simak Ciri-Ciri dan Cara Mengobatinya;14/04/2025;1
Ular Kobra Jawa 1,5 Meter Dievakuasi dari Kandang Ayam Warga Nganjuk;14/04/2025;1
Siap Cabut Laporan terhadap Armuji, Jan Hwa Diana: Ini Kesalahpahaman;14/04/2025;1
Kronologi 20 Pendaki Ilegal Tertangkap Basah Saat Turun Gunung Merapi;14/04/2025;1
Puan Sebut Revisi KUHAP Belum Dibahas meski Komisi III Sudah Gelar Pertemuan;14/04/2025;1
Warga Temukan Mayat Pria Tanpa Identitas Saat Cari Bambu di Tangerang;14/04/2025;1
Motor Rusak akibat BBM Oplosan? Pemkot Samarinda Beri Bantuan Tunai Rp 300.000;14/04/2025;1
Kritik Sikap Sunwoo THE BOYZ, Nana Eks After School Beri Penjelasan;14/04/2025;1
Pembelian Emas di Samarinda Meningkat, Transaksi Minimal Rp 2 Juta Per Orang;14/04/2025;1
Tito Akan Keluarkan SE Minta Kepala Daerah Pakai BTT untuk Kopdes Merah Putih;14/04/2025;1
Veronica Tan Dorong Hukuman Maksimal bagi Dokter Residen Pemerkosa di RSHS Bandung;14/04/2025;1
Dari Barang Bukti Ronald Tannur Diungkap Jejak Uang Suap di Balik Vonis Lepas Tiga Korporasi Raksasa Sawit;14/04/2025;1
"Penggunaan Kata ""Di"" yang Dipisah dan Digabung beserta Contohnya";14/04/2025;1
Ford Indonesia Tanggapi Kebijakan Tarif Resiprokal AS;14/04/2025;1
Gilang Gombloh Ditabrak Truk di Cikarang, Begini Kondisinya Sekarang;14/04/2025;1
Satu Juta Kendaraan Melintas di Tol Bakter Saat Arus Mudik-Balik 2025;14/04/2025;1
Ibu Hamil di Gaza Selamat dari Reruntuhan Serangan Israel, Suami dan Anak Tewas;14/04/2025;1
Kata Puan Soal Isu Matahari Kembar: Presiden Saat Ini Prabowo;14/04/2025;1
Enggan Jelaskan Penataan PKL Cicadas ke Wartawan, Farhan: Diam!;14/04/2025;1
PDIP Jatim: Eri Cahyadi Harus Turun Tangan Tangani Kasus Armuji Vs Jan Hwa Diana;14/04/2025;1
Jadi Pengawas Danantara, Ketua KPK Tegaskan Tak Akan Terima Uang Honor;14/04/2025;1
300 Orang Tertipu Arisan Bodong di Bekasi, Korban WNI di Jepang hingga Korsel;14/04/2025;1
Nanobank Syariah dan Quamus Hadirkan Digitalisasi Keuangan Sekolah dan Pesantren;14/04/2025;1
Ramai soal Uang Kertas Biru tapi Nominal Rp 5.000, Bagaimana Tanggapan BI?;14/04/2025;1
Tembus 5,4 Juta Pengunjung, Ini Daftar Wisata Favorit di Jawa Tengah Selama Libur Lebaran 2025;14/04/2025;1
Cek Harga LCGC Bekas Usai Lebaran 2025, Dijual mulai Rp 62 Jutaan;14/04/2025;1
Ketua PN Jaksel Diduga Terima Suap Rp 60 Miliar, 3 Hakim Dapat Rp 22,5 Miliar, ke Mana Sisanya?;14/04/2025;1
18 April 2025 Libur Apa? Cek Daftar Tanggal Merah Sesuai SKB 3 Menteri;14/04/2025;1
6 Nasihat Warren Buffett bagi Para Introvert Menuju Kesuksesan;14/04/2025;1
Rencana Prabowo Evakuasi Warga Gaza, MUI: Beriringan dengan Ide Relokasi Donald Trump;14/04/2025;1
Rayakan Kesuksesan Jumbo, Pertunjukan Panggung Keluarga Cemara Kembali Hadir;14/04/2025;1
Karanganyar Tambah 1 Dapur SPPG, Total Penerima MBG 3.404 Siswa;14/04/2025;1
Puan Minta Prabowo Segera Isi Posisi Dubes yang Masih Kosong;14/04/2025;1
Parkir Abu Bakar Ali Yogyakarta Bakal Dibongkar, Ini Rencana Penggantinya;14/04/2025;1
"Vonis ""Ontslag"" CPO Seharga Rp 60 Miliar yang Jerat 4 Hakim";14/04/2025;1
Sekar Arum Ditangkap dengan Barang Bukti Uang Palsu Rp 223,5 Juta;14/04/2025;1
Oppo Gandeng Google Bikin Agentic AI, Bikin HP Makin Pintar;14/04/2025;1
Jika Diminta Prabowo, Gus Ipul dan Dody Siap Sediakan Sarana Evakuasi 1.000 Warga Gaza;14/04/2025;1
Pelaku Premanisme yang Palak Pabrik Gas di Pasuruan Minta Rp 60 Juta;14/04/2025;1
Jejak Karier Irjen Rudi Setiawan, dari Sekretaris Presiden Kini Jadi Kapolda Jabar;14/04/2025;1
Layanan Imigrasi Bandara Soekarno-Hatta Masuk Daftar Terbaik Dunia Versi Skytrax;14/04/2025;1
Resep Risol Bihun dan Cara Membuat Kulit Risol Antisobek;14/04/2025;1
13 Alasan Remaja Begadang dan Cara Mengatasinya;14/04/2025;1
V-KOOL Gandeng Mr. Simply Luncurkan Sepatu Custom Edisi Terbatas;14/04/2025;1
Cara Terdaftar Jadi Penerima Dana Program Indonesia Pintar (PIP);14/04/2025;1
Irjen Akhmad Wiyagus Jadi Astamaops Kapolri, Pernah 3 Kali Jabat Kapolda;14/04/2025;1
Tersangka Kasus Korupsi Rumah Subsidi Kembalikan Rp 1 Miliar ke Kejati Bali;14/04/2025;1
KPK Geledah Rumah La Nyalla di Surabaya Terkait Perkara Dana Hibah Jawa Timur;14/04/2025;1
Belajar dari China Melawan Trump, Rhenald Kasali: Saatnya Generasi Muda Indonesia Bangkit dan Tangguh;14/04/2025;1
Dokter Ini Koreksi Pernyataan Menkes Soal Pengambilan Obat Bius;14/04/2025;1
Bukan Hanya Katy Perry, Ini Selebriti yang Pernah Menembus Atmosfer;14/04/2025;1
Jadwal Indonesia Vs Korut di Perempat Final Piala Asia U17 2025, Garuda Muda Diunggulkan;14/04/2025;1
Empat Bulan Pertama, 6,3 Juta Orang Naik LRT Jabodebek;14/04/2025;1
Jadwal Paskah 2025: Makna, Tanggal Penting, dan Tradisi;14/04/2025;1
4 Tahun Lagi, Indonesia Berambisi Jadi Negara dengan PLTP Terbesar di Dunia;14/04/2025;1
Berusaha Selamatkan Kepala Kostum Badut, Remaja Tenggelam di Sungai Mahakam;14/04/2025;1
Dikejar di Jalan Raya, Pengedar Sabu 192 Kg Ditangkap di Bireuen Aceh;14/04/2025;1
Politikus PKS Setuju dengan Prabowo Soal Keadilan untuk Anak Koruptor, tapi...;14/04/2025;1
Seorang Pria Ditangkap Terkait Pembakaran Rumah Gubernur Pennsylvania;14/04/2025;1
Sering Disangka Anak Dono Warkop DKI, Terungkap Sosok YouTuber Koiyocabe;14/04/2025;1
Nelayan Muara Angke Kerap Rugi karena Kebijakan Zona Penangkapan Ikan;14/04/2025;1
"""Long Weekend"" Paskah, KAI Tambah Kereta Tujuan Yogyakarta-Gambir";14/04/2025;1
Pengecualian Tarif Impor AS untuk Alat Elektronik dari China Bersifat Sementara;14/04/2025;1
Daftar Lokasi Butik Emas Antam di Jabotabek;14/04/2025;1
Penantian 13 Tahun Calhaj Karanganyar, Daftar Sama Suami tapi Berangkat Sendiri;14/04/2025;1
Xi Jinping Telepon Prabowo, Bicarakan Apa?;14/04/2025;1
52 Tahun Perjalanan Majalah Bobo Dampingi Anak Indonesia Bermain dan Belajar;14/04/2025;1
Polisi Cek Darah Korban, Ungkap Dosis dan Obat yang Digunakan Dokter Priguna;14/04/2025;1
Pembangunan Pengendali Banjir Air Bengkulu Butuh Rp 2,8 Triliun;14/04/2025;1
Beras SPHP Bulog Dioplos, Pedagang di Pontianak Terancam 5 Tahun Penjara;14/04/2025;1
Negosiasi Tarif Trump, Pemerintah Tawarkan Perusahaan RI Investasi di AS;14/04/2025;1
