judul_berita;waktu_berita_detail;label
Konsumsi Ikan Nila Berbahaya;12/02/2025;0
Video Pemusnahan Tabung LPG karena akan Beralih ke DME;12/02/2025;0
Tautan Bantuan Sosial PKH untuk Ibu Hamil Tahun 2025;12/02/2025;0
Balita Hilang Ditemukan di Plafon Sekolah;12/02/2025;0
Tautan Loker Proyek Strengthening Indonesia’s Healthcare Referral Network (SIHREN) Kemenkes;11/02/2025;0
Kuis Tebak Kata Berhadiah Rp50 Juta dari RANS Entertainment;11/02/2025;0
Tautan Pendaftaran Agen Pangkalan Gas LPG Pertamina;11/02/2025;0
Tautan untuk Dapat Bantuan bagi Pekerja dengan Gaji di Bawah Rp5 Juta;11/02/2025;0
Tautan Pendaftaran Program Pemeriksaan Kesehatan Gratis;11/02/2025;0
Tebus Murah iPhone 15 Pro Max di Instagram Kemenag Sumbar;10/02/2025;0
Tautan Pendaftaran Bedah Rumah Jelang Idul Fitri 2025;10/02/2025;0
Presiden Prabowo Pecat Menteri KKP Sakti Wahyu Trenggono;10/02/2025;0
Tautan Bergambar Avatar Presiden dan Wapres untuk Daftar Bansos PKH 2025;10/02/2025;0
Konten Kreator Asal Malaysia Hilang di Hutan Bandung;10/02/2025;0
Bank BCA Diretas Bjorka;09/02/2025;0
Tanah dan Rumah yang Belum Bersertifikat Elektronik Sebelum 2026 Akan Menjadi Milik Negara;09/02/2025;0
Rekrutmen CPNS 2025 Telah Dibuka pada Februari;09/02/2025;0
Akun WhatsApp Mengatasnamakan Kepala Bidang Informasi dan Komunikasi Publikasi Diskominfo Kabupaten Kuningan;09/02/2025;0
Akun Facebook Mengatasnamakan Pj Bupati Lamandau;08/02/2025;0
Tautan untuk Pendaftaran Kartu Sembako;08/02/2025;0
Penculikan Anak di Desa Buga, Kabupaten Tolitoli, Provinsi Sulawesi Tengah;08/02/2025;0
Pengalihan BPJS Kesehatan Mandiri ke Gratis Cukup dengan Klik Tautan;07/02/2025;0
Program E-Toll Gratis Sebesar Rp500 Ribu;07/02/2025;0
Akun WhatsApp Mengatasnamakan Sekcam Bojongmangu;07/02/2025;0
Bantuan Dana Rp3.550.000 atas Nama BPJS Kesehatan pada Februari 2025;07/02/2025;0
Presiden Prabowo Subianto Bagi-bagi Uang Untuk Melunasi Hutang;06/02/2025;0
Tautan Rekrutmen Calon Asesor Jabatan Akademik Dosen LLDIKTI Wilayah II Tahun 2025;06/02/2025;0
Undian Gebyar BRI Festival 2025;06/02/2025;0
Jejak Digital Peresmian Pagar Laut;06/02/2025;0
Akun WhatsApp Mengatasnamakan Kepala Kejaksaan Negeri Penajam Paser Utara;06/02/2025;0
LPG Bright Gas 3 Kg Nonsubsidi akan Gantikan Gas Melon;05/02/2025;0
Prabowo Pecat Kapolri Listyo Sigit pada Februari 2025;05/02/2025;0
Pengumuman Skema Biaya Transaksi Mengatasnamakan Bank Bengkulu;05/02/2025;0
Tautan Pendaftaran Mitra Gojek Langsung Jadi;05/02/2025;0
Buaya Masuk Rumah saat Banjir di Bekasi;04/02/2025;0
Bambu Pagar Laut Dicabut dan Diganti dengan Permanen;04/02/2025;0
Video Gempa Bumi di Dataran Tinggi Dieng;04/02/2025;0
Peserta JKN Wajib Daftar Ulang sebelum Sistem Kelas Dihapus;04/02/2025;0
Akun WhatsApp Mengatasnamakan Plt. Kepala BKPSDM Kota Lubuk Linggau;03/02/2025;0
Poster Lowongan Kerja di Puskesmas Sawahan Kota Surabaya;03/02/2025;0
Rekrutmen Relawan BAZNAS Ramadan Tahun 2025;02/02/2025;0
Undangan Umrah Gratis dari Kerajaan Arab Saudi Tahun 2025;02/02/2025;0
Pengobatan Ida Dayak di Kecamatan Kalianda, Kabupaten Lampung Selatan pada 1-2 Februari 2025;02/02/2025;0
Akun Whatsapp Mengatasnamakan Camat Langensari Kota Banjar;01/02/2025;0
Tautan Konfirmasi Pemenang Undian Bank SulutGo;01/02/2025;0
Kemendikdasmen Buka Lowongan Kerja Guru Privat Online;01/02/2025;0
Pengamat Sepak Bola Bung Towel Dikeroyok 6 Orang Tidak Dikenal;31/01/2025;0
Tautan untuk Daftar Perpanjangan Masa Berlaku SIM;31/01/2025;0
Tautan Lowongan Pekerjaan Mengatasnamakan SCTV dan Indosiar;31/01/2025;0
Polisi di Pati Lakukan Razia Motor Petani;31/01/2025;0
Kementerian UMKM Bagikan BLT Rp5 Juta kepada Pelaku UMKM;30/01/2025;0
Video Layanan Gratis Medical Check Up Terkait Plandemi 2 dan Satu Sehat;30/01/2025;0
Megawati Ditetapkan sebagai Tersangka di Kasus Harun Masiku;30/01/2025;0
Hotel Grand Hyatt Jakarta Dijual;30/01/2025;0
Tautan Bantuan WiFi Gratis dari Bakti Komdigi;30/01/2025;0
Tautan Rekrutmen Fasilitator Program TEKAD 2025;30/01/2025;0
Akun WhatsApp Mengatasnamakan Ketua Umum Pimpinan Pusat Ikatan Pelajar NU;29/01/2025;0
Lowongan Kerja Mengatasnamakan PT Krakatau Posco;29/01/2025;0
Pemberangkatan Haji Gratis Mengatasnamakan Direktorat Penerangan Agama Islam;29/01/2025;0
Tebus Murah iPhone Pro MAx dari Disnaker Kabupaten Pemalang;29/01/2025;0
Akun WhatsApp Mengatasnamakan Kepala Dinas Pendidikan Kabupaten Ciamis;28/01/2025;0
Warga China Tendang Wajah Anak di Pulau Rempang;28/01/2025;0
Anak Yatim Piatu Meninggal Dunia akibat Kelaparan di Kota Makassar;28/01/2025;0
Undian Berhadiah Awal Tahun 2025 Bank Mandiri;28/01/2025;0
Lowongan Pekerjaan Mengatasnamakan PT Djarum Tahun 2025;27/01/2025;0
Akun TikTok Khusus Bantuan Resmi Pemerintah;27/01/2025;0
Pesan SMS Mengatasnamakan BCA;27/01/2025;0
Video Mayor Teddy Beri Hormat ke Aguan;26/01/2025;0
Putri Pendiri WEF Bicara akan Terjadi Lockdown Permanen;26/01/2025;0
Rumah Sakit Permata Cibubur Dijual;26/01/2025;0
Akun WhatsApp Mengatasnamakan Kepala Dinas Perhubungan Provinsi Jawa Tengah;26/01/2025;0
Grup Telegram Mengatasnamakan Penerima Bansos Kota Probolinggo;25/01/2025;0
Tautan untuk Rekrutmen SPPI Badan Gizi Nasional;25/01/2025;0
Video Presiden Prabowo Turun ke Lapangan untuk Mengecek Pagar Laut;25/01/2025;0
Video Dokter Tirta Menjelaskan Mengenai Metode “Biji Labu” untuk Usir Parasit;25/01/2025;0
Lowongan Pekerjaan Mengatasnamakan Kementerian PUPR;24/01/2025;0
Akun Facebook Mengatasnamakan Bupati Terpilih Kabupaten Ciamis;24/01/2025;0
Akar Pepaya dan Garam Dapat Mengobati Gigitan Hewan Berbisa;24/01/2025;0
Bobby Nasution Didiskualifikasi dari Pilkada Provinsi Sumatera Utara;24/01/2025;0
Prabowo dan Gibran Membagikan Bantuan Uang Puluhan Juta;23/01/2025;0
BP2MI Bersama Cicil Buat Program Pinjaman ke Pekerja Migran;23/01/2025;0
Tiga Kementerian Menyetujui Sekolah Libur selama Ramadan 2025;23/01/2025;0
Telegram Bagi-bagi Kuota Internet Gratis 20 GB;23/01/2025;0
Angka HIV di Kabupaten Ogan Komering Ilir pada Tahun 2024 Mencapai 12.110 Kasus;23/01/2025;0
Ada Tujuan Terselubung Bank Indonesia di dalam Rupiah Digital;22/01/2025;0
Akun WhatsApp Mengatasnamakan Kepala Diskominfosanditik Kabupaten Sumedang;22/01/2025;0
Akun WhatsApp Mengatasnamakan Pj Bupati Subang;22/01/2025;0
Pemerintah Indonesia akan Tampung 2 Juta Penduduk Gaza;22/01/2025;0
Presiden Prabowo Desak PSSI Tarik Shin Tae-yong Kembali ke Timnas;22/01/2025;0
Virus HMPV Sebabkan Kerusakan pada Otak Anak;21/01/2025;0
Larangan Pengajian Rutin di Masjid Kompleks Rumah Dinas Gubernur Sumatera Utara;21/01/2025;0
Tautan Pendaftaran CPNS 2025;21/01/2025;0
PSIS Semarang Siap Tampung Shin Tae-yong setelah Dipecat PSSI;21/01/2025;0
Rekrutmen Mengatasnamakan BPS pada Januari 2025;21/01/2025;0
Info Lowongan Kerja Staf Rumah Sakit JIH;20/01/2025;0
WNA Cina Sogok Petugas Bea Cukai Bandara Sebesar Rp500 Ribu agar Dapat Jalur Hijau;20/01/2025;0
Akun WhatsApp Mengatasnamakan Ketua Komisi I DPRD Kota Bandung;20/01/2025;0
Pernyataan Prof. Dr. Ir Budi Indarto Terkait Pantangan Konsumsi Makanan;20/01/2025;0
Menu Program Makan Siang Gratis Busuk dan Basi;19/01/2025;0
Dewan Keadilan Islam Mencabut Sertifikasi Halal terhadap Burger KFC;19/01/2025;0
Informasi Lowongan Pekerjaan Pegawai Laut PT PELNI;19/01/2025;0
Informasi Lowongan Pekerjaan Barista Kopi Janji Jiwa;18/01/2025;0
Kebakaran di California adalah Agenda Smart City 2028 oleh PBB;18/01/2025;0
BPJS Kesehatan Gratiskan Tunggakan Iuran Premi Periode Januari-Februari 2025;18/01/2025;0
Presiden Prabowo Pecat Seluruh Pimpinan KPK karena Gagal Tahan Hasto;17/01/2025;0
Akun WhatsApp Mengatasnamakan Kepala Bidang PPM Bappeda Kota Depok;17/01/2025;0
Video Polisi dengan APD akibat Serangan HMPV di Cina;17/01/2025;0
Surat Perjanjian Kerja Sama Mengatasnamakan Dinsos  Provinsi DKJ;17/01/2025;0
Poster Lowongan Kerja Puskesmas Pancoran Mas Kota Depok;16/01/2025;0
Akun WhatsApp Mengatasnamakan Kadis PUTR Kabupaten Majalengka;16/01/2025;0
Megawati Resmi Mundur dari Kursi Ketum PDI Perjuangan pada Awal Januari 2025;16/01/2025;0
Informasi Lowongan Pekerjaan PT Ultrajaya Milk Industry & Trading Company;16/01/2025;0
Akun WhatsApp Mengatasnamakan Pegawai Diskominfo Kota Banjar;16/01/2025;0
Tautan Pendaftaran Relawan dan Pekerja Program Makan Bergizi Gratis;15/01/2025;0
Presiden Prabowo Resmi Umumkan Sekolah Libur 45 Hari saat Puasa;15/01/2025;0
Akun WhatsApp Mengatasnamakan Staf Disdukcapil Kota Jambi;15/01/2025;0
Kartu Gratis Naik KRL untuk Lansia;15/01/2025;0
Presiden Prabowo Seragamkan Gaji DPR dan MPR dengan PNS;14/01/2025;0
Informasi Lowongan Pekerjaan PT Sapta Warna Cemerlang;14/01/2025;0
HMPV adalah Virus Corona Jilid 2;14/01/2025;0
Akun WhatsApp Mengatasnamakan Kajari Kabupaten Probolinggo;14/01/2025;0
Video Uang Hasil Korupsi Bobby Nasution dan Kaesang;13/01/2025;0
Harvey Moeis Dijatuhi Hukuman Mati di Pulau Nusakambangan;13/01/2025;0
Info Loker PT Halmahera Jaya Feronikel dengan Gaji Sampai 27 Juta;13/01/2025;0
Lowongan Kerja PT Pertamina (Persero) Januari 2025 dengan Mendaftar Lewat WhatsApp;13/01/2025;0
Lowongan Kerja Mengatasnamakan PT HM Sampoerna Tbk;12/01/2025;0
Tautan untuk Cek Status Penerimaan Bantuan Sosial Terbaru;12/01/2025;0
Akun WhatsApp Mengatasnamakan Camat Simpenan, Kabupaten Sukabumi;12/01/2025;0
 Tautan Pendaftaran Program Pemutihan Kredit UMKM;11/01/2025;0
Tautan Lowongan Pekerjaan di Brunei Darussalam;11/01/2025;0
Akun WhatsApp Mengatasnamakan Camat Sukalarang, Kabupaten Sukabumi;11/01/2025;0
Diskon Tarif Listrik 50 Persen Perlu Pendaftaran;11/01/2025;0
Video Virus Zombi Mulai Menyebar di Cina pada 2025;10/01/2025;0
Surat Perjanjian Kerja Mengatasnamakan Disdukcapil Kabupaten Karawang;10/01/2025;0
Akun Facebook Mengatasnamakan Bupati Terpilih Aceh Barat Daya;10/01/2025;0
Lowongan Pekerjaan Matahari Department Store;10/01/2025;0
Akun Whatsapp Mengatasnamakan Kasat Reskrim Polres Jepara;10/01/2025;0
Poster Pengobatan Ida Dayak di Kabupaten Kuningan pada 4-5 Februari 2025;10/01/2025;0
CNN Indonesia Beritakan Ledakan di Rumah Terawan Agus Putranto;09/01/2025;0
Akun WhatsApp  Mengatasnamakan Sekretaris Disperindag ESDM Kabupaten Garut;09/01/2025;0
Ikan Hiu Dekati Pantai Ancol;09/01/2025;0
Akun WhatsApp Mengatasnamakan Kapolres Tasikmalaya;09/01/2025;0
Akun WhatsApp Mengatasnamakan Kadisnakertrans Provinsi Jawa Barat;09/01/2025;0
Rumah Sakit di Kupang Penuh akibat Virus dari Cina;08/01/2025;0
Lowongan Pekerjaan atau Rekrutmen PT Panasonic;08/01/2025;0
Ketua Komisi IV DPR RI Titiek Soeharto Bagikan Bantuan Modal Usaha dan Bayar Utang;08/01/2025;0
HMPV adalah Virus Sintetis yang Dibuat di Laboratorium;08/01/2025;0
Sisa kWh di Meteran Listrik Tidak Hangus saat Periode Diskon Berakhir;07/01/2025;0
Foto Meninggalnya Guru Honorer di Perbatasan RI dengan Papua Nugini;07/01/2025;0
Video Louis van Gaal Menyatakan Tertarik Menjadi Pelatih Tim Nasional Sepak Bola Indonesia;07/01/2025;0
Festival Undian Berhadiah Spesial Tahun Baru BRI;07/01/2025;0
Akun WhatsApp Mengatasnamakan KPP Kabupaten Ciamis;07/01/2025;0
Poster Peringatan Penculikan Anak dari Polresta Sidoarjo;06/01/2025;0
Megawati dan Puan Maharani Datangi Gedung KPK Tuntut Hasto Dibebaskan;06/01/2025;0
Presiden Prabowo Subianto Pecat Hakim Eko Aryanto;06/01/2025;0
Ahmad Luthfi Bagikan Santunan Kemenangan Pilkada Gubernur Jawa Tengah;06/01/2025;0
"Berbagai Kecelakaan Pesawat pada Akhir 2024 adalah Agenda ""New World Order""";05/01/2025;0
Hasto Kristiyanto Menangis usai Ditetapkan Menjadi Tersangka;05/01/2025;0
Sri Mulyani Bagi-bagi Rezeki kepada Pengguna Facebook;05/01/2025;0
Lowongan Pekerjaan Mengatasnamakan BPOM;05/01/2025;0
Pendaftaran Lowongan Kerja Mengatasnamakan PT Arkadia Digital Media;05/01/2025;0
Presiden Prabowo Subianto Lantik Basuki Tjahaja Purnama Menjadi Ketua KPK;04/01/2025;0
Megawati Bongkar Jokowi adalah PKI dan Orangtuanya Keturunan Cina;04/01/2025;0
Dirut PLN Pakai Dana CSR Buat Dukung Capres Ganjar;04/01/2025;0
Pendaftaran Peralihan Kepesertaan BPJS Kesehatan Mandiri ke PBI;04/01/2025;0
Tautan Pendaftaran Undian Poin Gembira Festival Telkomsel;04/01/2025;0
Sri Mulyani Bernazar Bagikan Uang Setelah Menjadi Menteri Keuangan;04/01/2025;0
DWP Keluarkan Poster Berisi Daftar Nama Polisi Tindak Pemerasan;04/01/2025;0
Video Rhoma Irama dan Dennis Lim Promosikan Judi Online;03/01/2025;0
Program One Health Bagian Dari Next Plandemi 2025;03/01/2025;0
Akun WhatsApp Mengatasnamakan Camat Tambun Utara;03/01/2025;0
Megawati dan Puan Datangi KPK untuk Bebaskan Hasto;03/01/2025;0
Akun WhatsApp Mengatasnamakan Bupati Ketapang Terpilih;02/01/2025;0
Awan Melingkar di Puncak Gunung Sumbing Merupakan Pertanda Badai;02/01/2025;0
Tautan Pendaftaran Lowongan Pekerjaan PAM JAYA;02/01/2025;0
Video Ormas Razia Atribut Natal pada Desember 2024;01/01/2025;0
Tautan Kimia Farma Bagi-Bagi Hadiah Natal Uang Rp2 Juta;01/01/2025;0
Surat Perjanjian Kerja Sama Mengatasnamakan Anggota Korem 163/Wira Satya;01/01/2025;0
Akun WhatsApp Mengatasnamakan Pegawai Pusat Edukasi Anti-Korupsi KPK;01/01/2025;0
Rekrutmen Penerimaan Kejaksaan Negeri Tahun Anggaran 2024/2025;31/12/2024;0
Bambang Pacul Dipecat PDIP karena Gagal Gaet Suara di Pilkada Jateng;31/12/2024;0
Tautan Pendaftaran Peserta BPJS Kesehatan PBI;31/12/2024;0
Surat Pernyataan Pertanggungjawaban Tiktok Investama Mencatut Logo OJK;31/12/2024;0
Janda dan Duda Dikenakan Pajak 16 Persen per 1 Januari 2025;31/12/2024;0
Lowongan Kerja PT Bukit Asam Tbk melalui Program Pre Employment Training;31/12/2024;0
Bantuan Dana Rp3 Miliar Mengatasnamakan Menteri P2MI;30/12/2024;0
Bencana Langka dan Dahsyat Melanda Tiga Kota Besar di Provinsi Jawa Barat;30/12/2024;0
Profesor Teologi Kanada Pierre Gilbert Sebut Vaksinasi Dapat Ubah Manusia Jadi Zombie;30/12/2024;0
PSSI Putuskan Timnas Indonesia Keluar dari AFF;30/12/2024;0
Lowongan Kerja Mengatasnamakan Mayora Group;30/12/2024;0
Akun WhatsApp Mengatasnamakan Kasat Reskrim Polres Kota Kupang;29/12/2024;0
Video Bukti WEF Merencanakan Pandemi 2025 dan Indonesia akan Tunduk;29/12/2024;0
Akun WhatsApp Mengatasnamakan Anggota Kodam IX/Udayana;29/12/2024;0
Mahfud Md Diangkat Presiden Prabowo Jadi Jaksa Agung;28/12/2024;0
Kebumen akan Menjadi Ibu Kota Provinsi Jawa Selatan;28/12/2024;0
Lowongan Kerja Mengatasnamakan PT Pindad;28/12/2024;0
Dirut PLN Orang Pertama yang Harus Dicopot karena Melanggar Peraturan Perjalanan Dinas Luar Negeri Pejabat Negara;27/12/2024;0
Presiden Prabowo Minta Maaf ke Sunhaji karena Perilaku Gus Miftah;27/12/2024;0
DPR RI dan Polri Telah Resmikan SIM dan STNK Seumur Hidup;27/12/2024;0
Akun WhatsApp Mengatasnamakan Inspektur Inspektorat Kabupaten Banggai;26/12/2024;0
Kegiatan Pertama Adi Hidayat Usai Jadi Pengganti Gus Miftah;26/12/2024;0
Video Mobil Hanyut di Kabupaten Gowa, Provinsi Sulawesi Selatan;26/12/2024;0
Lowongan Pekerjaan Mengatasnamakan Perum Bulog Periode Desember 2024;25/12/2024;0
Akun WhatsApp Mengatasnamakan Kepala Dinas Perhubungan Provinsi Jawa Barat;25/12/2024;0
Mengelupas Uang Jadi Cara Mendeteksi Uang Palsu;25/12/2024;0
Wakil Presiden Gibran Rakabuming Raka Hanya Lulusan Sekolah Menengah Pertama;25/12/2024;0
Siswa Diwajibkan Membeli Wadah untuk Makan Siang Gratis;24/12/2024;0
Pendaftaran Bansos Akhir Tahun Rp5 Juta Mengatasnamakan BUMN;24/12/2024;0
Video Risma Menangis Usai Kalah di Pilkada Jawa Timur;24/12/2024;0
Akun WhatsApp Mengatasnamakan Kabag Umum Setda Kabupaten Cirebon;24/12/2024;0
Aturan Baru dari Presiden Prabowo Mengenai Koruptor Dana Desa akan Dimiskinkan;24/12/2024;0
Pendukung Anies Beraksi Gulingkan Gibran;23/12/2024;0
Informasi Lowongan Kerja PT Hillconjaya Sakti dengan Gaji Puluhan Juta Rupiah;23/12/2024;0
Akun WhatsApp Mengatasnamakan Koordinator Kejati Provinsi Sumatera Utara;23/12/2024;0
Lowongan Kerja PT Samator Indo Gas Tahun 2024;23/12/2024;0
TNI Amankan Polisi Perampas Uang Pengendara Motor;22/12/2024;0
Presiden Prabowo Resmi Mengumumkan Pembuatan SIM Online Gratis;22/12/2024;0
Jokowi Resmi Gantikan Bahlil Jadi Ketua Umum Partai Golkar;22/12/2024;0
Akun WhatsApp Mengatasnamakan Camat Bogor Barat Dudi Fitri Susandi, S.T.P, M.Si;21/12/2024;0
Pj Bupati Pxarigi Moutong Menawarkan Mutasi Jabatan kepada ASN;21/12/2024;0
Akun Facebook Mengatasnamakan Pj Bupati Bantaeng;21/12/2024;0
Informasi Loker PT Arutmin Indonesia dengan Gaji Puluhan Juta Rupiah;21/12/2024;0
Foto-Foto Korban Keracunan Pil Paracetamol P-500 yang Mengandung Virus Machupo;20/12/2024;0
Akun WhatsApp Mengatasnamakan Kasi Datun Kejari Kabupaten Bangkalan;20/12/2024;0
Program Lapor Mas Wapres Ditutup;20/12/2024;0
Tautan Pendaftaran Pemutihan Pajak Gratis;20/12/2024;0
Presiden Prabowo Tunjuk Joko Widodo Jadi Ketua Umum Partai Gerindra;20/12/2024;0
Informasi Loker Trakindo Utama Tawarkan Gaji Belasan Juta Rupiah;20/12/2024;0
"Presiden Prabowo Marah Karena Program ""Lapor Mas Wapres""";19/12/2024;0
Gereja di Suriah Dilarang Merayakan Natal;19/12/2024;0
Evan Dimas Dinaturalisasi ke Brunei Darussalam;19/12/2024;0
BPJS Kesehatan Salurkan Bantuan Dana Rp3,5 Juta pada Desember 2024;19/12/2024;0
Presiden Prabowo Bagikan Hadiah via WhatsApp;19/12/2024;0
Video Paspampres Usir Jemaah Saat Wapres Gibran akan Menunaikan Salat Jumat;18/12/2024;0
Akun WhatsApp Mengatasnamakan Direktorat Jenderal Administrasi Hukum Umum;18/12/2024;0
Tautan Lowongan Kerja Pendamping Kecamatan P3PD Tahun 2024;18/12/2024;0
Peserta BPJS Mandiri yang Menunggak Iuran Dipindahkan ke Kategori Penerima Bantuan Iuran;18/12/2024;0
Presiden Prabowo Bagi-Bagi Uang Rp10 Juta di TikTok;18/12/2024;0
 Menerima Transfusi Darah dari Donor Tervaksin Itu Berbahaya;17/12/2024;0
Pendaftaran Pengobatan Ida Dayak di Kabupaten Majalengka pada 19 Desember 2024;17/12/2024;0
BNI akan Rilis Uang Kertas Bergambar Jokowi untuk Mengenang Jokowi;17/12/2024;0
Lowongan Kerja Orang Tua Group Dengan Gaji hingga Rp10 Juta;17/12/2024;0
Akun WhatsApp Mengatasnamakan Pj Bupati Barito Utara;17/12/2024;0
Direktur Utama BRI Lakukan Pencucian Uang Puluhan Triliun Rupiah;16/12/2024;0
Akun WhatsApp Mengatasnamakan Pimpinan Ponpes Al-Hasan Ciamis KH. Syarif Hidayat;16/12/2024;0
Rakyat Desak Presiden Prabowo Audit Bantuan Wakil Presiden Gibran Rakabuming Raka;16/12/2024;0
Loker Pemagangan Terstruktur Bank Syariah Indonesia dengan Gaji Rp5-7 jutaan;16/12/2024;0
Gus Miftah Dipidanakan Usai Dicopot dari Jabatan Utusan Khusus Presiden;16/12/2024;0
Solusi Kebocoran Gas Elpiji dengan Memukul Katupnya;15/12/2024;0
Akun Facebook Mengatasnamakan Sekda Kabupaten Minahasa;15/12/2024;0
Akun WhatsApp Mengatasnamakan Ketua PWI Kabupaten Garut Aep Hendy;15/12/2024;0
Pandemi SEERS akan Terjadi pada April 2025;14/12/2024;0
Jokowi Seret Presiden Prabowo di Kasus Kilometer 50;14/12/2024;0
Pemegang Kartu Indonesia Sehat Dapat Bantuan Dana Rp600.000 pada Desember 2024;14/12/2024;0
Program Baru Pembuatan SIM Gratis dan Seumur Hidup;14/12/2024;0
Pembangunan IKN Mangkrak dan Mengalami Kerugian Hingga Miliaran;14/12/2024;0
Voucher Listrik Gratis dari PLN;13/12/2024;0
Pemain Bola Arab Sebut Stadion GBK Seperti Neraka;13/12/2024;0
Akun WhatsApp Mengatasnamakan Pejabat Kajari Kabupaten Buol;13/12/2024;0
Video Kristenisasi di Desa Gumukrejo;13/12/2024;0
Oppo Bagi-Bagi 700 Ponsel dalam Rangka Ulang Tahun ke-25;13/12/2024;0
Video Sri Mulyani Memiliki Program Berbagi Rezeki;13/12/2024;0
Sistem Pendidikan di Indonesia Dipengaruhi Aliran Satanik;12/12/2024;0
KPU Umumkan Pilkada DKI Jakarta Putaran Kedua;12/12/2024;0
Informasi Lowongan Pekerjaan PT Gudang Garam Tbk;12/12/2024;0
Informasi Gunung Raung Erupsi;12/12/2024;0
Kunjungan Jokowi dan Kapolri Setelah Gus Miftah Mundur dari Jabatan;12/12/2024;0
Seorang Sopir Angkot Menjadi Kaya Raya karena Judi Online;11/12/2024;0
Surat Izin Usaha kepada CVC Capital Partners Mengatasnamakan OJK;11/12/2024;0
Siswi Sekolah Dasar di Kabupaten Cilacap Meninggal karena Makan Permen Lipstik;11/12/2024;0
Akun Facebook Mengatasnamakan Pj Wali Kota Palangka Raya;11/12/2024;0
Akun WhatsApp Mengatasnamakan Pj Sekda Kota Singkawang;11/12/2024;0
Dokter Tirta Kenalkan Metode “Ritual Air” untuk Turunkan Berat Badan;10/12/2024;0
Akun WhatsApp Mengatasnamakan Pj Wali Kota Bengkulu Arif Gunadi;10/12/2024;0
Info Lowongan Pekerjaan Shopee Express;10/12/2024;0
Ustaz Adi Hidayat Resmi Gantikan Gus Miftah Sebagai Utusan Khusus Presiden;10/12/2024;0
Lowongan Kerja Mengatasnamakan PT Sinar Sosro;09/12/2024;0
Lowongan Kerja Satpol PP, Pemadam Kebakaran, dan Dinas Perhubungan Tahun 2024;09/12/2024;0
Akun WhatsApp Mengatasnamakan Kepala Dinas Kebudayaan dan Pariwisata Kota Bandung;09/12/2024;0
Striker Timnas Jepang Resmi Jadi Amunisi Baru Indonesia;08/12/2024;0
Video Banjir Bandang di Kota Malang pada 1 Desember 2024;08/12/2024;0
Apple Mau Investasi ke Indonesia jika Seluruh Pekerjanya Warga Amerika Serikat;08/12/2024;0
Najwa Shihab dan Dokter Oki Pratama Mempromosikan Metode Turunkan Berat Badan;08/12/2024;0
Akun WhatsApp Mengatasnamakan Wali Kota Banjarmasin;08/12/2024;0
Video Kawanan Ikan Bilih di Danau Singkarak Naik ke Daratan;07/12/2024;0
Dampak Gempa Magnitudo 3.0 Guncang Provinsi Banten pada 4 Desember 2024;07/12/2024;0
Pendaftaran Peserta BPJS Kesehatan Menggunakan Akun Telegram;07/12/2024;0
Sejumlah Tokoh Dunia Sebut Pandemi Covid-19 Direncanakan untuk Membunuh 90 Persen Manusia;07/12/2024;0
Aksi Teror Pembacokan di Kabupaten Cirebon;07/12/2024;0
Tautan untuk Pendaftaran Program Renovasi Rumah;07/12/2024;0
Video Jenazah Imam Samudera Masih Utuh pada November 2024;06/12/2024;0
Akun WhatsApp Mengatasnamakan Dandim 0804/Magetan;06/12/2024;0
Banjir Bandang dan Tanah Longsor di Kecamatan Dampit Kabupaten Malang Tahun 2024;06/12/2024;0
Pencurian Data dengan Menggunakan QRIS;06/12/2024;0
"Video Gus Miftah Berkata: ""Bukan Nabi, Boy!""";06/12/2024;0
Mandi dan Minum Air Hujan Bisa Meningkatkan Peluang Kehamilan;05/12/2024;0
Akun WhatsApp Mengatasnamakan Pj. Sekda Kota Bogor Drs. Hanafi, M.Si.;05/12/2024;0
Akun WhatsApp Mengatasnamakan Kepala BPKAD Kabupaten Bojonegoro;05/12/2024;0
HAARP Digunakan untuk Menciptakan Banjir;05/12/2024;0
Akun WhatsApp Mengatasnamakan Anggota DPRD Kota Bandung Dudy Himawan;05/12/2024;0
Samsung Bagikan 800 Ponsel dalam Rangka HUT ke 84;05/12/2024;0
AC Masjid Meledak dan Tewaskan 20 Orang pada Desember 2024;04/12/2024;0
Akun WhatsApp Mengatasnamakan Kadis Perumkim Hj. Juniarti Estiningsih;04/12/2024;0
KPU Telah Umumkan Hasil dan Putaran Kedua Pilkada DKI Jakarta pada 29 November 2024;04/12/2024;0
